"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"277","이용업","05_19_01_P","5530000","5770000-203-2023-00001","2023-02-06","","03","폐업","02","폐업","2024-11-25","","","","","39.60","","경기도 화성시 동탄구 영천동  652-5 더 퍼스트타워 1층 130호","경기도 화성시 동탄구 동탄대로21길 10, 더 퍼스트타워 1층 130호 (영천동)","","올하트 바버샵","2024-11-25 14:44:24","I","2026-02-04 01:35:23","일반이용업","208609.77242468","411784.124303502","일반이용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"278","이용업","05_19_01_P","5530000","5740000-203-2003-00025","2003-09-19","","01","영업/정상","01","영업","","","","","031 3533792","31.00","","경기도 화성시 만세구 향남읍 평리 106-6","경기도 화성시 만세구 향남읍 3.1만세로 1096","","발안이발관","2025-11-20 11:00:35","I","2026-02-04 01:35:23","일반이용업","191704.000210318","403318.912120255","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"279","이용업","05_19_01_P","5530000","5740000-203-2003-00027","2003-05-26","","03","폐업","02","폐업","2010-12-27","","","","031 3525762","33.00","","경기도 화성시 만세구 향남읍 평리 76-8 평리이발관","","","평리 이발관","2009-05-07 11:35:18","I","2026-02-04 01:35:23","일반이용업","191846.647018184","403215.858298894","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"280","이용업","05_19_01_P","5530000","5740000-203-2003-00007","2003-05-03","","03","폐업","02","폐업","2011-08-08","","","","031 3566894","0.00","","경기도 화성시 만세구 남양읍 남양리 1216-1","","","태양이용원","2007-08-16 12:03:54","I","2026-02-04 01:35:23","일반이용업","183718.068949369","411864.991223355","일반이용업","0","0","0","0","0","0","0","공중위생법시행규칙 시행시 시설기준에 적합하게 시설을 개선 하실것","","","","0","0","0","N",
"281","이용업","05_19_01_P","5530000","5740000-203-2007-00003","2007-08-24","","03","폐업","02","폐업","2007-10-22","","","","031 366588","60.00","","경기도 화성시 만세구 향남읍 평리 82-3 외2필지","","","우진이발관","2007-08-24 09:42:06","I","2026-02-04 01:35:23","일반이용업","191971.896307135","403432.427442622","일반이용업","2","0","0","0","0","0","0","","","","","0","0","0","N",
"282","이용업","05_19_01_P","5530000","5740000-203-2003-00011","2003-05-19","","01","영업/정상","01","영업","","","","","031 3569001","26.88","","경기도 화성시 만세구 남양읍 남양리 415-2 (우림그린빌리지 상가A동 109호)","경기도 화성시 만세구 남양읍 남양성지로 8-6 (남양동,(우림그린빌리지 상가A동 109호))","","우림이용원","2008-03-06 13:21:14","I","2026-02-04 01:35:23","일반이용업","182555.132872141","411473.383255135","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"283","이용업","05_19_01_P","5530000","5760000-203-2008-00001","2008-03-24","","03","폐업","02","폐업","2008-08-25","","","","031 234 8221","16.00","","경기도 화성시 병점구 진안동  527-16 (금성빌딩A동 103호)","","","플러스 이용원","2008-03-24 17:45:27","I","2026-02-04 01:35:23","일반이용업","203054.505989081","411828.914153606","일반이용업","0","0","1","1","0","0","2","","","","임대","0","0","0","N",
"284","이용업","05_19_01_P","5530000","5740000-203-2008-00002","2008-04-28","","01","영업/정상","01","영업","","","","","","14.40","","경기도 화성시 만세구 팔탄면 율암리 483-26 (하피랜드 지하 1층)","경기도 화성시 만세구 팔탄면 시청로 888 ((하피랜드 지하 1층))","","하   피","2008-04-28 13:19:29","I","2026-02-04 01:35:23","일반이용업","190068.210203422","407388.509142827","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"285","이용업","05_19_01_P","5530000","5750000-203-2008-00003","2008-06-26","","03","폐업","02","폐업","2009-09-23","","","","0313234947","40.00","","경기도 화성시 효행구 봉담읍 와우리 89","","","무한이발관","2008-06-26 09:28:08","I","2026-02-04 01:35:23","일반이용업","197738.814014225","412805.063912105","일반이용업","1","0","0","0","0","0","4","","","","","0","0","0","N",
"286","이용업","05_19_01_P","5530000","5770000-203-2008-00004","2008-08-08","","03","폐업","02","폐업","2012-08-23","","","","","39.21","","경기도 화성시 동탄구 반송동  14-5","경기도 화성시 동탄구 동탄시범한빛길 39 (반송동)","","동탄이발관","2008-08-08 08:51:45","I","2026-02-04 01:35:23","일반이용업","205949.460573767","412029.728528015","일반이용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"287","이용업","05_19_01_P","5530000","5750000-203-2008-00006","2008-11-11","","03","폐업","02","폐업","2009-02-23","","","","","33.00","","경기도 화성시 효행구 비봉면 쌍학리 246-1 외 1필지","","","수 이발관","2008-11-11 15:28:11","I","2026-02-04 01:35:23","일반이용업","190312.971997137","416174.223935156","일반이용업","1","0","1","1","0","0","3","","","","임대","0","0","0","N",
"288","이용업","05_19_01_P","5530000","5770000-203-2009-00001","2009-01-05","","03","폐업","02","폐업","2020-04-09","","","","","35.77","","경기도 화성시 동탄구 반송동  86-1 (아인슈타인프라자 207호)","경기도 화성시 동탄구 동탄반석로 208 (반송동,(아인슈타인프라자 207호))","","예당이발","2020-04-09 16:30:47","I","2026-02-04 01:35:23","일반이용업","206415.512201619","411686.705469288","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"289","이용업","05_19_01_P","5530000","5740000-203-2009-00005","2009-06-09","","01","영업/정상","01","영업","","","","","","19.20","","경기도 화성시 만세구 서신면 매화리 383","경기도 화성시 만세구 서신면 매화2길 5","","정든이발관","2009-06-09 13:38:50","I","2026-02-04 01:35:23","일반이용업","173659.213764341","407453.8205195","일반이용업","0","0","1","0","0","0","3","","","","임대","0","0","0","N",
"290","이용업","05_19_01_P","5530000","5750000-203-2009-00007","2009-07-16","","03","폐업","02","폐업","2018-08-13","","","","","72.00","","경기도 화성시 효행구 봉담읍 당하리 308-1 (2층 일부)","경기도 화성시 효행구 봉담읍 유리마을길 101 ((2층 일부))","","만화이용원","2018-08-13 17:51:27","I","2026-02-04 01:35:23","일반이용업","194215.990544124","408354.776576265","일반이용업","0","0","0","2","0","0","6","","","","임대","0","0","0","N",
"291","이용업","05_19_01_P","5530000","5770000-203-2009-00008","2009-07-20","","03","폐업","02","폐업","2010-03-26","","","","","16.20","","경기도 화성시 동탄구 반송동  107-2 (7층)","","","워터벨리사우나이발","2009-07-20 13:42:02","I","2026-02-04 01:35:23","일반이용업","206320.850464476","410914.936306015","일반이용업","0","0","7","7","0","0","3","","","","임대","0","0","0","N",
"292","이용업","05_19_01_P","5530000","5740000-203-2009-00009","2009-08-24","","03","폐업","02","폐업","2010-12-17","","","","","96.38","","경기도 화성시 만세구 향남읍 행정리 473-2 (유진프라자 503호)","","","청운이용원","2009-08-24 15:14:57","I","2026-02-04 01:35:23","일반이용업","193029.855","403383.865","일반이용업","0","0","0","5","0","0","6","","","","임대","0","0","0","N",
"293","이용업","05_19_01_P","5530000","5740000-203-2009-00010","2009-08-24","","03","폐업","02","폐업","2018-01-16","","","","031 355 8249","50.00","","경기도 화성시 만세구 송산면 사강리 647-7 외 1필지(3층)","경기도 화성시 만세구 송산면 사강로 193 (외 1필지(3층))","","비자이용원","2018-07-10 17:30:37","I","2026-02-04 01:35:23","일반이용업","176621.482578342","412420.757929128","일반이용업","0","0","0","3","0","0","4","","","","임대","0","0","0","N",
"294","이용업","05_19_01_P","5530000","5760000-203-2009-00011","2009-09-10","","03","폐업","02","폐업","2018-07-25","","","","","33.00","","경기도 화성시 병점구 진안동  539-11 (지하1층일부)","경기도 화성시 병점구 떡전골로 118-1 (진안동,(지하1층일부))","","영일이발관","2018-07-25 16:47:14","I","2026-02-04 01:35:23","일반이용업","202845.584401972","411892.167613947","일반이용업","0","0","0","0","1","1","3","","","","임대","0","0","0","N",
"295","이용업","05_19_01_P","5530000","5760000-203-2009-00012","2009-11-02","","03","폐업","02","폐업","2010-12-13","","","","031 273 6111","45.63","","경기도 화성시 병점구 반월동  67-4 (호평프라자106호)","","","헤어팝페라","2009-11-02 10:38:24","I","2026-02-04 01:35:23","일반이용업","205785.327720307","414720.35950072","일반이용업","0","0","1","1","0","0","4","","","","임대","0","0","0","N",
"296","이용업","05_19_01_P","5530000","5760000-203-2009-00013","2009-01-14","","01","영업/정상","01","영업","","","","","031 292 6239","39.37","","경기도 화성시 병점구 반월동  869-4 123호","경기도 화성시 병점구 영통로61번길 11, 123호 (반월동)","","나이스남성커트전문점","2016-06-07 14:45:28","I","2026-02-04 01:35:23","일반이용업","205382.707760539","414751.598061712","일반이용업","0","0","1","1","0","0","2","","","","임대","0","0","0","N",
"297","이용업","05_19_01_P","5530000","5770000-203-2009-00006","2009-07-09","","03","폐업","02","폐업","2009-10-12","","","","","77.00","","경기도 화성시 동탄구 반송동  43-1 (토마토프라자 305호)","","","토마토이용원","2009-07-09 17:22:07","I","2026-02-04 01:35:23","일반이용업","205394.195433166","411887.832922167","일반이용업","0","0","3","3","0","0","6","","","","임대","0","0","0","N",
"298","이용업","05_19_01_P","5530000","5770000-203-2009-00014","2009-12-14","","03","폐업","02","폐업","2017-09-13","","","","","26.40","","경기도 화성시 동탄구 반송동  86-4 (12층 일부)","경기도 화성시 동탄구 동탄원천로 163 (반송동,(12층 일부))","","위너스파이용원","2017-09-13 09:13:49","I","2026-02-04 01:35:23","일반이용업","206471.194103481","411723.937975842","일반이용업","0","0","0","0","0","0","3","","","","임대","0","0","0","N",
"299","이용업","05_19_01_P","5530000","5760000-203-2010-00001","2010-02-03","","03","폐업","02","폐업","2011-04-29","","","","031 222 5112","124.48","","경기도 화성시 병점구 병점동  347-1","","","쎄븐이용원","2010-02-03 09:42:49","I","2026-02-04 01:35:23","일반이용업","203205.940476055","411916.930796517","일반이용업","0","0","1","1","0","0","6","","","","임대","0","0","0","N",
"300","이용업","05_19_01_P","5530000","5740000-203-2003-00026","2003-05-16","","03","폐업","02","폐업","2018-08-13","","","","031 3541189","165.00","","경기도 화성시 만세구 향남읍 평리 81-15","경기도 화성시 만세구 향남읍 삼천병마로 228","","VIP이발관","2018-08-13 17:52:30","I","2026-02-04 01:35:23","일반이용업","192045.906611042","403496.740518495","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"301","이용업","05_19_01_P","5530000","5740000-203-2003-00006","2003-04-24","","03","폐업","02","폐업","2018-08-11","","","","031 3557993","0.00","","경기도 화성시 만세구 남양읍 남양리 1276-11","경기도 화성시 만세구 남양읍 남양시장로 111 (남양동)","","태양이용원","2018-08-13 17:58:57","I","2026-02-04 01:35:23","일반이용업","184048.489157518","412152.37790955","일반이용업","1","0","0","0","0","0","3","","","","","0","0","0","N",
"302","이용업","05_19_01_P","5530000","5740000-203-2003-00008","2003-05-19","","01","영업/정상","01","영업","","","","","031 3575279","33.00","","경기도 화성시 만세구 남양읍 남양리 541","경기도 화성시 만세구 남양읍 남양시장로 42","","대광이발관","2025-11-20 11:08:12","I","2026-02-04 01:35:23","일반이용업","183403.617287318","411866.739024336","일반이용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"303","이용업","05_19_01_P","5530000","5740000-203-2003-00009","2003-05-19","","01","영업/정상","01","영업","","","","","031 3565477","33.00","","경기도 화성시 만세구 남양읍 남양리 1166-4","경기도 화성시 만세구 남양읍 남양시장로 57 (남양동)","","명랑이발관","2020-10-16 16:40:30","I","2026-02-04 01:35:23","일반이용업","183582.694074214","411915.425801078","일반이용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"304","이용업","05_19_01_P","5530000","5740000-203-2003-00010","2003-05-19","","01","영업/정상","01","영업","","","","","031 3569013","33.00","","경기도 화성시 만세구 남양읍 남양리 1267-1","경기도 화성시 만세구 남양읍 남양시장로 85 (남양동)","","남양이발관","2003-05-19 00:00:00","I","2026-02-04 01:35:23","일반이용업","183819.123692246","412031.975231696","일반이용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"305","이용업","05_19_01_P","5530000","5750000-203-1976-00001","1976-03-12","","01","영업/정상","01","영업","","","","","031 2982847","0.00","","경기도 화성시 효행구 봉담읍 수영리 651-20","경기도 화성시 효행구 봉담읍 진등1길 55","","봉담이발관","2023-05-16 13:27:46","I","2026-02-04 01:35:23","일반이용업","195389.058942963","413222.985511902","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"306","이용업","05_19_01_P","5530000","5750000-203-1990-00003","1990-11-22","","01","영업/정상","01","영업","","","","","031 2270043","0.00","","경기도 화성시 효행구 봉담읍 왕림리 410","경기도 화성시 효행구 봉담읍 독정길 7","","왕림이발관","2002-05-22 00:00:00","I","2026-02-04 01:35:23","일반이용업","194478.637637592","410300.804255178","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"307","이용업","05_19_01_P","5530000","5750000-203-1994-00003","1994-04-04","","03","폐업","02","폐업","2005-12-23","","","","031 2980442","0.00","","경기도 화성시 효행구 봉담읍 상리 26-8","","","양지이발관","2002-05-22 00:00:00","I","2026-02-04 01:35:23","일반이용업","195340.845351878","413043.917000922","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
